

店名	日付	category	action	label	件数	時	分	秒
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.96822,137.0397,56.5	2	17	19	33
"NEW カラオケミッション 刈谷駅前店"	2026-04-06	501_Splash	AppStart	location=34.96919,137.0406,20.00352	1	09	46	43
"NEW カラオケミッション 刈谷駅前店"	2026-04-30	501_Splash	AppStart	location=34.96933,137.0672,20.92478	1	23	10	11
"NEW カラオケミッション 刈谷駅前店"	2026-04-13	501_Splash	AppStart	location=34.96934,136.9712,6.471145	1	11	39	50
"NEW カラオケミッション 刈谷駅前店"	2026-04-02	501_Splash	AppStart	location=34.96983,136.9706,42.7	1	19	33	34
"NEW カラオケミッション 刈谷駅前店"	2026-04-13	501_Splash	AppStart	location=34.97112,137.0468,17.69705	2	18	00	43
"NEW カラオケミッション 刈谷駅前店"	2026-04-03	501_Splash	AppStart	location=34.97113,137.0346,13.48291	1	23	01	32
"NEW カラオケミッション 刈谷駅前店"	2026-04-04	501_Splash	AppStart	location=34.97129,136.9986,50.5	1	10	30	12
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.97332,137.0628,20.11013	1	11	00	16
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.97339,137.0629,19.86576	1	11	00	13
"NEW カラオケミッション 刈谷駅前店"	2026-04-29	501_Splash	AppStart	location=34.97388,137.1576,17.41945	1	17	24	38
"NEW カラオケミッション 刈谷駅前店"	2026-04-08	501_Splash	AppStart	location=34.97391,137.029,54	1	11	24	13
"NEW カラオケミッション 刈谷駅前店"	2026-04-11	501_Splash	AppStart	location=34.97399,137.0632,18.4	1	15	40	56
"NEW カラオケミッション 刈谷駅前店"	2026-04-03	501_Splash	AppStart	location=34.97572,137.0076,46.8	1	15	04	49
"NEW カラオケミッション 刈谷駅前店"	2026-04-02	501_Splash	AppStart	location=34.97606,137.0231,14.26195	1	22	11	13
"NEW カラオケミッション 刈谷駅前店"	2026-04-11	501_Splash	AppStart	location=34.97606,137.1978,74.23462	2	13	08	31
"NEW カラオケミッション 刈谷駅前店"	2026-04-20	501_Splash	AppStart	location=34.97606,137.1978,74.63365	1	17	46	13
"NEW カラオケミッション 刈谷駅前店"	2026-04-03	501_Splash	AppStart	location=34.97606,137.1978,74.64925	1	21	55	32
"NEW カラオケミッション 刈谷駅前店"	2026-04-04	501_Splash	AppStart	location=34.97653,136.9916,11.74922	1	23	15	01
"NEW カラオケミッション 刈谷駅前店"	2026-04-03	501_Splash	AppStart	location=34.97734,136.9674,39.51622	1	21	50	16
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.97735,137.0102,13.574	1	18	16	45
"NEW カラオケミッション 刈谷駅前店"	2026-04-25	501_Splash	AppStart	location=34.97746,137.0112,53.6	1	00	16	15
"NEW カラオケミッション 刈谷駅前店"	2026-04-15	501_Splash	AppStart	location=34.97748,136.9756,3.757365	1	15	58	47
"NEW カラオケミッション 刈谷駅前店"	2026-04-05	501_Splash	AppStart	location=34.97809,136.9945,72.9	1	10	59	26
"NEW カラオケミッション 刈谷駅前店"	2026-04-30	501_Splash	AppStart	location=34.97816,137.0383,16.84931	2	05	26	59
"NEW カラオケミッション 刈谷駅前店"	2026-04-01	501_Splash	AppStart	location=34.97818,137.0383,13.98824	1	21	36	14
"NEW カラオケミッション 刈谷駅前店"	2026-04-07	501_Splash	AppStart	location=34.97884,137.0401,16.3192	1	14	20	52
"NEW カラオケミッション 刈谷駅前店"	2026-04-09	501_Splash	AppStart	location=34.97984,136.9725,5.221112	1	22	04	16
"NEW カラオケミッション 刈谷駅前店"	2026-04-25	501_Splash	AppStart	location=34.98009,136.9694,2.796624	1	13	59	28
"NEW カラオケミッション 刈谷駅前店"	2026-04-09	501_Splash	AppStart	location=34.98042,137.0022,5.073457	1	22	23	24
"NEW カラオケミッション 刈谷駅前店"	2026-04-14	501_Splash	AppStart	location=34.98044,136.993,50.1	1	13	16	09
