

店名	日付	category	action	label	件数	時	分	秒
"NEWカラオケミッション 多治見駅前店"	2026-04-07	501_Splash	AppStart	location=35.32589,137.1522,131.1158	1	14	31	13
"NEWカラオケミッション 多治見駅前店"	2026-04-11	501_Splash	AppStart	location=35.32594,137.138,164.7369	1	08	09	43
"NEWカラオケミッション 多治見駅前店"	2026-04-01	501_Splash	AppStart	location=35.32596,137.138,167.5248	1	18	28	22
"NEWカラオケミッション 多治見駅前店"	2026-04-02	501_Splash	AppStart	location=35.32762,137.1064,96.50771	1	13	10	30
"NEWカラオケミッション 多治見駅前店"	2026-04-02	501_Splash	AppStart	location=35.32893,137.1493,131.663	1	20	03	26
"NEWカラオケミッション 多治見駅前店"	2026-04-08	501_Splash	AppStart	location=35.3299,137.1392,136.2396	1	08	16	22
"NEWカラオケミッション 多治見駅前店"	2026-04-05	501_Splash	AppStart	location=35.33052,137.1244,97.98312	1	14	12	46
"NEWカラオケミッション 多治見駅前店"	2026-04-19	501_Splash	AppStart	location=35.33213,137.1358,163.5	1	06	57	07
"NEWカラオケミッション 多治見駅前店"	2026-04-13	501_Splash	AppStart	location=35.33214,137.1358,161.1258	1	18	00	04
"NEWカラオケミッション 多治見駅前店"	2026-04-12	501_Splash	AppStart	location=35.33215,137.1358,163.5	1	06	54	54
"NEWカラオケミッション 多治見駅前店"	2026-04-25	501_Splash	AppStart	location=35.33222,137.1194,99.14902	1	14	29	29
"NEWカラオケミッション 多治見駅前店"	2026-04-07	501_Splash	AppStart	location=35.3323,137.1441,135.5623	1	18	54	56
"NEWカラオケミッション 多治見駅前店"	2026-04-18	501_Splash	AppStart	location=35.33232,137.1195,92.84315	1	23	46	29
"NEWカラオケミッション 多治見駅前店"	2026-04-26	501_Splash	AppStart	location=35.33232,137.1195,95.72041	1	21	21	24
"NEWカラオケミッション 多治見駅前店"	2026-04-05	501_Splash	AppStart	location=35.33233,137.1195,95.42511	1	11	34	29
"NEWカラオケミッション 多治見駅前店"	2026-04-04	501_Splash	AppStart	location=35.33233,137.1195,95.59705	1	15	44	57
"NEWカラオケミッション 多治見駅前店"	2026-04-10	501_Splash	AppStart	location=35.33233,137.1195,95.70717	1	21	12	23
"NEWカラオケミッション 多治見駅前店"	2026-04-11	501_Splash	AppStart	location=35.33233,137.1195,95.90109	1	17	51	02
"NEWカラオケミッション 多治見駅前店"	2026-04-24	501_Splash	AppStart	location=35.3325,137.1185,135.2	1	19	21	37
"NEWカラオケミッション 多治見駅前店"	2026-04-01	501_Splash	AppStart	location=35.33271,137.1001,117.0181	1	18	46	20
"NEWカラオケミッション 多治見駅前店"	2026-04-11	501_Splash	AppStart	location=35.33346,137.1191,97.05679	1	20	04	26
"NEWカラオケミッション 多治見駅前店"	2026-04-27	501_Splash	AppStart	location=35.33364,137.1187,179	1	10	54	43
"NEWカラオケミッション 多治見駅前店"	2026-04-01	501_Splash	AppStart	location=35.33372,137.1243,98.94621	2	13	07	14
"NEWカラオケミッション 多治見駅前店"	2026-04-16	501_Splash	AppStart	location=35.33396,137.1213,137.4	1	13	14	37
"NEWカラオケミッション 多治見駅前店"	2026-04-06	501_Splash	AppStart	location=35.33401,137.1194,100.9452	1	20	11	45
"NEWカラオケミッション 多治見駅前店"	2026-04-23	501_Splash	AppStart	location=35.33401,137.1194,122.9987	1	19	56	41
"NEWカラオケミッション 多治見駅前店"	2026-04-06	501_Splash	AppStart	location=35.33406,137.1193,103.6003	1	20	44	31
"NEWカラオケミッション 多治見駅前店"	2026-04-27	501_Splash	AppStart	location=35.33414,137.1209,137.1	1	10	54	56
"NEWカラオケミッション 多治見駅前店"	2026-04-08	501_Splash	AppStart	location=35.33422,137.1214,136.3	1	17	29	15
"NEWカラオケミッション 多治見駅前店"	2026-04-30	501_Splash	AppStart	location=35.33431,137.1247,97.8646	1	09	43	31
"NEWカラオケミッション 多治見駅前店"	2026-04-19	501_Splash	AppStart	location=35.33431,137.1308,139.9	1	15	19	10
"NEWカラオケミッション 多治見駅前店"	2026-04-09	501_Splash	AppStart	location=35.33437,137.1217,137.5	1	15	45	54
"NEWカラオケミッション 多治見駅前店"	2026-04-08	501_Splash	AppStart	location=35.33438,137.1213,136.8	1	15	06	07
"NEWカラオケミッション 多治見駅前店"	2026-04-08	501_Splash	AppStart	location=35.33439,137.121,99.8796	1	11	34	41
"NEWカラオケミッション 多治見駅前店"	2026-04-29	501_Splash	AppStart	location=35.3344,137.1209,137.1	1	16	53	29
"NEWカラオケミッション 多治見駅前店"	2026-04-20	501_Splash	AppStart	location=35.33442,137.1213,98.8219	1	14	14	08
"NEWカラオケミッション 多治見駅前店"	2026-04-27	501_Splash	AppStart	location=35.33443,137.1209,110.0187	1	10	54	43
"NEWカラオケミッション 多治見駅前店"	2026-04-03	501_Splash	AppStart	location=35.33443,137.1219,143	1	14	08	04
"NEWカラオケミッション 多治見駅前店"	2026-04-29	501_Splash	AppStart	location=35.33445,137.1214,136.9	1	17	02	23
"NEWカラオケミッション 多治見駅前店"	2026-04-03	501_Splash	AppStart	location=35.33445,137.1219,142.9	1	12	44	42
"NEWカラオケミッション 多治見駅前店"	2026-04-01	501_Splash	AppStart	location=35.3345,137.1218,142.5	1	16	22	18
"NEWカラオケミッション 多治見駅前店"	2026-04-11	501_Splash	AppStart	location=35.3345,137.1218,142.5	1	11	52	45
"NEWカラオケミッション 多治見駅前店"	2026-04-01	501_Splash	AppStart	location=35.3345,137.1218,142.6	1	16	23	48
"NEWカラオケミッション 多治見駅前店"	2026-04-15	501_Splash	AppStart	location=35.3345,137.1219,141.8	1	17	56	07
"NEWカラオケミッション 多治見駅前店"	2026-04-18	501_Splash	AppStart	location=35.33451,137.1217,142.4	1	17	41	59
